x,y,z,distance_between_points,cumulative_distance,turning_angle
-3207.3164646149826,4867042.427432991,95.58040671494882,6.601589252754994,1487.252690893885,-10.832830853480942
-3211.4470482209845,4867040.704210402,95.60376193509818,4.475685699524088,1491.7283765934092,-10.540656071495818
-3216.461354607928,4867039.655535121,95.633115468743,5.122875170941861,1496.851251764351,-7.529139515520768
-3221.3243975470086,4867039.547577191,95.7415070676104,4.865448620709238,1501.7167003850602,-9.916973919396469
-3228.158045563631,4867040.296876709,95.71365678660295,6.87466149135075,1508.591361876411,-14.849384393125092
-3231.971105732168,4867041.402824047,95.69055683654987,3.9702746719974273,1512.5616365484084,-13.723956075709907
-3235.515919363864,4867043.534764138,95.66476002572024,4.136609446230319,1516.698245994639,-4.545296713566529
-3238.3659982623712,4867046.35985401,95.63647167871872,4.013088927810082,1520.7113349224487,-7.918174319188893
-3242.3810581707144,4867051.026640425,95.64777513948025,6.156275601670823,1526.8676105241195,-3.6230775607595547
-3245.3362754851028,4867055.614206909,95.681066804601,5.457122314297081,1532.3247328384166,-0.6859623803817385
-3247.311015317229,4867059.1525549,95.70171991087004,4.052151337511386,1536.376884175928,1.4857465528348257
-3249.022802166556,4867062.307929949,95.72121258609717,3.5898448265529237,1539.9667290024809,0.5605621311924551
-3250.6713892342955,4867065.167339065,95.7370265213217,3.30065294969361,1543.2673819521744,0.8533646277144271
-3252.46293083291,4867068.2056096215,95.75444841525535,3.5271819907181707,1546.7945639428926,0.43700236274145254
-3253.455805759785,4867069.8335127225,95.75966573488613,1.9068026503021047,1548.7013665931947,-0.49812572280274026
-3254.015286103474,4867070.735283973,95.76348046958394,1.061237105847618,1549.7626036990423,-0.8420305466401032
-3254.1668830760573,4867070.984437658,95.76489549283272,0.2916525390135253,1550.0542562380558,-29.015502848117535
-3254.357645436728,4867071.308594515,95.76746391190856,0.3761310176302621,1550.430387255686,-44.46749879800228
-3254.358829625488,4867071.355031249,95.76809210407816,0.0464560786035231,1550.4768433342897,73.38509462110477
-3254.3505001330204,4867071.36396144,95.76827451315296,0.0122131903940806,1550.4890565246835,1.4511130448044014
-3254.401520752334,4867071.450999191,95.76910064054344,0.1008927958739645,1550.5899493205577,0.650180482563087
-3254.70963188559,4867071.947360781,95.77368845109154,0.584233126808157,1551.174182447366,-0.09914492301851396
-3255.4393440548533,4867073.093676414,95.78012922576929,1.3588822115038062,1552.5330646588698,
-3256.076421658642,4867074.098304345,95.7843490537259,1.1896062204803384,1553.72267087935,
