,rec_id,obc_timestamp,lap_obc_timestamp,dist,lap_dist,gps_utctime,gps_latitude,gps_longitude,gps_speed,lfm_temperature,lfm_integratedcorrflow,lfm_instantflow,lap_lfm_integratedcorrflow,gfs_gasflow,gfs_gastemp,gfs_netgasvolume,lap_gfs_netgasvolume,jm3_netjoule,lap_jm3_netjoule,jm3_voltage,jm3_current,message_id,volt_voltage,volt_difference,lap_lap,start_lap,finish_lap
10730,10730,1716537464.17,126.20000004768372,7063.713947894326,887.3762141791885,07.57.43,43.7733311,-0.044271583,23.0,22.1,18.5949,6.1478,2.963099999999999,,,,,28845.755,3580.769,16284.0,2158.0,510_202405_24_0739_54_0010695,,,4,1,0
10731,10731,1716537464.27,126.29999995231628,7063.713947894326,887.3762141791885,07.57.43,43.7733311,-0.044271583,23.0,22.1,18.6038,5.3535,2.9719999999999995,,,,,28853.091,3588.105,16281.0,2259.0,510_202405_24_0739_54_0010696,,,4,1,0
10732,10732,1716537464.37,126.39999985694884,7070.09889241639,893.7611587012525,07.57.44,43.773329333,-0.044351067,23.3,22.1,18.6134,5.7507,2.9815999999999985,,,,,28853.091,3588.105,16281.0,2259.0,510_202405_24_0739_54_0010697,,,4,1,0
10733,10733,1716537464.47,126.5,7070.09889241639,893.7611587012525,07.57.44,43.773329333,-0.044351067,23.3,22.1,18.6225,5.4531,2.9906999999999986,,,,,28860.372,3595.3859999999986,16280.0,2245.0,510_202405_24_0739_54_0010698,,,4,1,0
10734,10734,1716537464.57,126.59999990463255,7070.09889241639,893.7611587012525,07.57.44,43.773329333,-0.044351067,23.3,22.1,18.6329,6.2462,3.001099999999999,,,,,28860.372,3595.3859999999986,16280.0,2245.0,510_202405_24_0739_54_0010699,,,4,1,0
10735,10735,1716537464.67,126.70000004768372,7070.09889241639,893.7611587012525,07.57.44,43.773329333,-0.044351067,23.3,22.1,18.6422,5.5527,3.010399999999999,,,,,28867.802,3602.815999999999,16281.0,2299.0,510_202405_24_0739_54_0010700,,,4,1,0
10736,10736,1716537464.77,126.79999995231628,7070.09889241639,893.7611587012525,07.57.44,43.773329333,-0.044351067,23.3,22.1,18.6504,4.9576,3.018600000000001,,,,,28867.802,3602.815999999999,16281.0,2299.0,510_202405_24_0739_54_0010701,,,4,1,0
10737,10737,1716537464.87,126.89999985694884,7070.09889241639,893.7611587012525,07.57.44,43.773329333,-0.044351067,23.3,22.1,18.6605,6.0482,3.028699999999999,,,,,28875.36,3610.374,16277.0,2318.0,510_202405_24_0739_54_0010702,,,4,1,0
10738,10738,1716537464.97,127.0,7070.09889241639,893.7611587012525,07.57.44,43.773329333,-0.044351067,23.3,22.1,18.6696,5.4531,3.037799999999999,,,,,28875.36,3610.374,16277.0,2318.0,510_202405_24_0739_54_0010703,,,4,1,0
10739,10739,1716537465.07,127.09999990463255,7070.09889241639,893.7611587012525,07.57.44,43.773329333,-0.044351067,23.3,22.1,18.6787,5.4531,3.046899999999999,,,,,28882.625,3617.638999999999,16283.0,2231.0,510_202405_24_0739_54_0010704,,,4,1,0
10740,10740,1716537465.17,127.20000004768372,7070.09889241639,893.7611587012525,07.57.44,43.773329333,-0.044351067,23.3,22.1,18.6884,5.8502,3.0566000000000013,,,,,28882.625,3617.638999999999,16283.0,2231.0,510_202405_24_0739_54_0010705,,,4,1,0
10741,10741,1716537465.27,127.29999995231628,7070.09889241639,893.7611587012525,07.57.44,43.773329333,-0.044351067,23.3,22.1,18.6979,5.6511,3.0661000000000005,,,,,28890.139,3625.1529999999984,16278.0,2312.0,510_202405_24_0739_54_0010706,,,4,1,0
10742,10742,1716537465.37,127.39999985694884,7076.737304238441,900.3995705233028,07.57.45,43.773320817,-0.0444329,24.1,22.1,18.7066,5.2551,3.074800000000001,,,,,28890.139,3625.1529999999984,16278.0,2312.0,510_202405_24_0739_54_0010707,,,4,1,0
10743,10743,1716537465.47,127.5,7076.737304238441,900.3995705233028,07.57.45,43.773320817,-0.0444329,24.1,22.1,18.716,5.6522,3.084200000000001,,,,,28897.546,3632.5599999999977,16280.0,2285.0,510_202405_24_0739_54_0010708,,,4,1,0
10744,10744,1716537465.57,127.59999990463255,7076.737304238441,900.3995705233028,07.57.45,43.773320817,-0.0444329,24.1,22.1,18.7245,5.056,3.092699999999999,,,,,28897.546,3632.5599999999977,16280.0,2285.0,510_202405_24_0739_54_0010709,,,4,1,0
10745,10745,1716537465.67,127.70000004768372,7076.737304238441,900.3995705233028,07.57.45,43.773320817,-0.0444329,24.1,22.1,18.7341,5.7507,3.1023000000000014,,,,,28904.728,3639.7419999999984,16281.0,2228.0,510_202405_24_0739_54_0010710,,,4,1,0
10746,10746,1716537465.77,127.79999995231628,7076.737304238441,900.3995705233028,07.57.45,43.773320817,-0.0444329,24.1,22.1,18.7435,5.6511,3.111700000000001,,,,,28904.728,3639.7419999999984,16281.0,2228.0,510_202405_24_0739_54_0010711,,,4,1,0
10747,10747,1716537465.87,127.89999985694884,7076.737304238441,900.3995705233028,07.57.45,43.773320817,-0.0444329,24.1,22.1,18.7529,5.6522,3.1211,,,,,28912.067,3647.0809999999983,16279.0,2266.0,510_202405_24_0739_54_0010712,,,4,1,0
10748,10748,1716537465.97,128.0,7076.737304238441,900.3995705233028,07.57.45,43.773320817,-0.0444329,24.1,22.1,18.7625,5.7507,3.130699999999999,,,,,28912.067,3647.0809999999983,16279.0,2266.0,510_202405_24_0739_54_0010713,,,4,1,0
10749,10749,1716537466.07,128.09999990463257,7076.737304238441,900.3995705233028,07.57.45,43.773320817,-0.0444329,24.1,22.1,18.7716,5.4531,3.1397999999999997,,,,,28919.272,3654.286,16282.0,2216.0,510_202405_24_0739_54_0010714,,,4,1,0
10750,10750,1716537466.17,128.20000004768372,7076.737304238441,900.3995705233028,07.57.45,43.773320817,-0.0444329,24.1,22.1,18.7821,6.3457,3.1503,,,,,28919.272,3654.286,16282.0,2216.0,510_202405_24_0739_54_0010715,,,4,1,0
10751,10751,1716537466.27,128.29999995231628,7076.737304238441,900.3995705233028,07.57.45,43.773320817,-0.0444329,24.1,22.1,18.7916,5.6511,3.159799999999999,,,,,28926.435,3661.449000000001,16283.0,2207.0,510_202405_24_0739_54_0010716,,,4,1,0
10752,10752,1716537466.37,128.39999985694885,7083.562861862944,907.2251281478066,07.57.46,43.773305167,-0.0445151,24.2,22.1,18.801,5.6511,3.1691999999999982,,,,,28926.435,3661.449000000001,16283.0,2207.0,510_202405_24_0739_54_0010717,,,4,1,0
10753,10753,1716537466.47,128.5,7083.562861862944,907.2251281478066,07.57.46,43.773305167,-0.0445151,24.2,22.1,18.8114,6.2473,3.179599999999999,,,,,28933.286,3668.2999999999993,16286.0,2116.0,510_202405_24_0739_54_0010718,,,4,1,0
10754,10754,1716537466.57,128.59999990463257,7083.562861862944,907.2251281478066,07.57.46,43.773305167,-0.0445151,24.2,22.1,18.8208,5.6511,3.1889999999999983,,,,,28933.286,3668.2999999999993,16286.0,2116.0,510_202405_24_0739_54_0010719,,,4,1,0
10755,10755,1716537466.67,128.70000004768372,7083.562861862944,907.2251281478066,07.57.46,43.773305167,-0.0445151,24.2,22.1,18.8319,6.6433,3.200100000000001,,,,,28940.445,3675.458999999999,16285.0,2194.0,510_202405_24_0739_54_0010720,,,4,1,0
10756,10756,1716537466.77,128.79999995231628,7083.562861862944,907.2251281478066,07.57.46,43.773305167,-0.0445151,24.2,22.1,18.84,4.858,3.2082,,,,,28940.445,3675.458999999999,16285.0,2194.0,510_202405_24_0739_54_0010721,,,4,1,0
10757,10757,1716537466.87,128.89999985694885,7083.562861862944,907.2251281478066,07.57.46,43.773305167,-0.0445151,24.2,22.1,18.8491,5.4531,3.2173,,,,,28947.912,3682.926,16280.0,2297.0,510_202405_24_0739_54_0010722,,,4,1,0
10758,10758,1716537466.97,129.0,7083.562861862944,907.2251281478066,07.57.46,43.773305167,-0.0445151,24.2,22.1,18.8595,6.2462,3.2277000000000005,,,,,28947.912,3682.926,16280.0,2297.0,510_202405_24_0739_54_0010723,,,4,1,0
10759,10759,1716537467.07,129.09999990463257,7083.562861862944,907.2251281478066,07.57.46,43.773305167,-0.0445151,24.2,22.1,18.8682,5.2551,3.236400000000001,,,,,28955.411,3690.4249999999993,16279.0,2299.0,510_202405_24_0739_54_0010724,,,4,1,0
10760,10760,1716537467.17,129.20000004768372,7083.562861862944,907.2251281478066,07.57.46,43.773305167,-0.0445151,24.2,22.1,18.8772,5.3535,3.2453999999999983,,,,,28955.411,3690.4249999999993,16279.0,2299.0,510_202405_24_0739_54_0010725,,,4,1,0
10761,10761,1716537467.27,129.29999995231628,7083.562861862944,907.2251281478066,07.57.46,43.773305167,-0.0445151,24.2,22.1,18.8866,5.6522,3.254800000000001,,,,,28962.523,3697.537,16284.0,2188.0,510_202405_24_0739_54_0010726,,,4,1,0
10762,10762,1716537467.37,129.39999985694885,7090.406450860645,914.0687171455074,07.57.47,43.77327875,-0.044592083,24.8,22.1,18.896,5.6511,3.2642000000000007,,,,,28962.523,3697.537,16284.0,2188.0,510_202405_24_0739_54_0010727,,,4,1,0
10763,10763,1716537467.47,129.5,7090.406450860645,914.0687171455074,07.57.47,43.77327875,-0.044592083,24.8,22.1,18.9056,5.7507,3.2738,,,,,28969.912,3704.926,16281.0,2276.0,510_202405_24_0739_54_0010728,,,4,1,0
10764,10764,1716537467.57,129.59999990463257,7090.406450860645,914.0687171455074,07.57.47,43.77327875,-0.044592083,24.8,22.1,18.9147,5.4531,3.2829,,,,,28969.912,3704.926,16281.0,2276.0,510_202405_24_0739_54_0010729,,,4,1,0
10765,10765,1716537467.67,129.70000004768372,7090.406450860645,914.0687171455074,07.57.47,43.77327875,-0.044592083,24.8,22.1,18.9246,5.9486,3.292800000000001,,,,,28977.382,3712.3960000000006,16279.0,2302.0,510_202405_24_0739_54_0010730,,,4,1,0
10766,10766,1716537467.77,129.79999995231628,7090.406450860645,914.0687171455074,07.57.47,43.77327875,-0.044592083,24.8,22.1,18.9342,5.7507,3.3024000000000004,,,,,28977.382,3712.3960000000006,16279.0,2302.0,510_202405_24_0739_54_0010731,,,4,1,0
10767,10767,1716537467.87,129.89999985694885,7090.406450860645,914.0687171455074,07.57.47,43.77327875,-0.044592083,24.8,22.1,18.9434,5.5527,3.3116000000000003,,,,,28984.742,3719.7559999999976,16280.0,2270.0,510_202405_24_0739_54_0010732,,,4,1,0
10768,10768,1716537467.97,130.0,7090.406450860645,914.0687171455074,07.57.47,43.77327875,-0.044592083,24.8,22.1,18.9547,6.7417,3.322899999999999,,,,,28984.742,3719.7559999999976,16280.0,2270.0,510_202405_24_0739_54_0010733,,,4,1,0
10769,10769,1716537468.07,130.09999990463257,7090.406450860645,914.0687171455074,07.57.47,43.77327875,-0.044592083,24.8,22.1,18.9647,6.0482,3.3329000000000004,,,,,28992.162,3727.176,16277.0,2284.0,510_202405_24_0739_54_0010734,,,4,1,0
10770,10770,1716537468.17,130.20000004768372,7090.406450860645,914.0687171455074,07.57.47,43.77327875,-0.044592083,24.8,22.1,18.9752,6.2473,3.343400000000001,,,,,28992.162,3727.176,16277.0,2284.0,510_202405_24_0739_54_0010735,,,4,1,0
10771,10771,1716537468.27,130.29999995231628,7090.406450860645,914.0687171455074,07.57.47,43.77327875,-0.044592083,24.8,22.1,18.9844,5.5515,3.3526000000000007,,,,,28999.649,3734.663000000001,16278.0,2306.0,510_202405_24_0739_54_0010736,,,4,1,0
10772,10772,1716537468.37,130.39999985694885,7097.206153410482,920.8684196953444,07.57.48,43.773241583,-0.044659333,25.4,22.1,18.9942,5.8502,3.362399999999999,,,,,28999.649,3734.663000000001,16278.0,2306.0,510_202405_24_0739_54_0010737,,,4,1,0
10773,10773,1716537468.47,130.5,7097.206153410482,920.8684196953444,07.57.48,43.773241583,-0.044659333,25.4,22.1,19.0044,6.1466,3.3726000000000003,,,,,29007.002,3742.016,16282.0,2262.0,510_202405_24_0739_54_0010738,,,4,1,0
10774,10774,1716537468.57,130.59999990463257,7097.206153410482,920.8684196953444,07.57.48,43.773241583,-0.044659333,25.4,22.1,19.014,5.7507,3.382199999999999,,,,,29007.002,3742.016,16282.0,2262.0,510_202405_24_0739_54_0010739,,,4,1,0
10775,10775,1716537468.67,130.70000004768372,7097.206153410482,920.8684196953444,07.57.48,43.773241583,-0.044659333,25.4,22.1,19.0236,5.7507,3.391799999999998,,,,,29014.406,3749.4199999999983,16279.0,2282.0,510_202405_24_0739_54_0010740,,,4,1,0
10776,10776,1716537468.77,130.79999995231628,7097.206153410482,920.8684196953444,07.57.48,43.773241583,-0.044659333,25.4,22.1,19.0322,5.1556,3.4003999999999994,,,,,29014.406,3749.4199999999983,16279.0,2282.0,510_202405_24_0739_54_0010741,,,4,1,0
10777,10777,1716537468.87,130.89999985694885,7097.206153410482,920.8684196953444,07.57.48,43.773241583,-0.044659333,25.4,22.1,19.0399,4.66,3.4080999999999992,,,,,29019.78,3754.793999999998,16308.0,1652.0,510_202405_24_0739_54_0010742,,,4,1,0
10778,10778,1716537468.97,131.0,7097.206153410482,920.8684196953444,07.57.48,43.773241583,-0.044659333,25.4,22.1,19.0417,1.0906,3.4098999999999986,,,,,29019.78,3754.793999999998,16308.0,1652.0,510_202405_24_0739_54_0010743,,,4,1,0
10779,10779,1716537469.07,131.09999990463257,7097.206153410482,920.8684196953444,07.57.48,43.773241583,-0.044659333,25.4,22.1,19.0434,0.9922,3.411599999999998,,,,,29023.333,3758.346999999998,16336.0,1087.0,510_202405_24_0739_54_0010744,,,4,1,0
10780,10780,1716537469.17,131.20000004768372,7097.206153410482,920.8684196953444,07.57.48,43.773241583,-0.044659333,25.4,22.1,19.0447,0.7931,3.4128999999999987,,,,,29023.333,3758.346999999998,16336.0,1087.0,510_202405_24_0739_54_0010745,,,4,1,0
10781,10781,1716537469.27,131.29999995231628,7097.206153410482,920.8684196953444,07.57.48,43.773241583,-0.044659333,25.4,22.1,19.0447,0.0,3.4128999999999987,,,,,29026.898,3761.912,16335.0,1091.0,510_202405_24_0739_54_0010746,,,4,1,0
10782,10782,1716537469.37,131.39999985694885,7104.446463839746,928.108730124608,07.57.49,43.7731899,-0.044714183,26.2,22.1,19.0464,0.9911,3.4145999999999983,,,,,29026.898,3761.912,16335.0,1091.0,510_202405_24_0739_54_0010747,,,4,1,0
10783,10783,1716537469.47,131.5,7104.446463839746,928.108730124608,07.57.49,43.7731899,-0.044714183,26.2,22.1,19.0465,0.0996,3.4147000000000016,,,,,29030.46,3765.4739999999983,16335.0,1090.0,510_202405_24_0739_54_0010748,,,4,1,0
10784,10784,1716537469.57,131.59999990463257,7104.446463839746,928.108730124608,07.57.49,43.7731899,-0.044714183,26.2,22.1,19.0465,0.0,3.4147000000000016,,,,,29030.46,3765.4739999999983,16335.0,1090.0,510_202405_24_0739_54_0010749,,,4,1,0
10785,10785,1716537469.67,131.70000004768372,7104.446463839746,928.108730124608,07.57.49,43.7731899,-0.044714183,26.2,22.1,19.0465,0.0,3.4147000000000016,,,,,29034.005,3769.019,16336.0,1091.0,510_202405_24_0739_54_0010750,,,4,1,0
10786,10786,1716537469.77,131.79999995231628,7104.446463839746,928.108730124608,07.57.49,43.7731899,-0.044714183,26.2,22.1,19.0465,0.0,3.4147000000000016,,,,,29034.005,3769.019,16336.0,1091.0,510_202405_24_0739_54_0010751,,,4,1,0
10787,10787,1716537469.87,131.89999985694885,7104.446463839746,928.108730124608,07.57.49,43.7731899,-0.044714183,26.2,22.1,19.0475,0.5939,3.4156999999999997,,,,,29037.556,3772.57,16336.0,1086.0,510_202405_24_0739_54_0010752,,,4,1,0
10788,10788,1716537469.97,132.0,7104.446463839746,928.108730124608,07.57.49,43.7731899,-0.044714183,26.2,22.1,19.0475,0.0,3.4156999999999997,,,,,29037.556,3772.57,16336.0,1086.0,510_202405_24_0739_54_0010753,,,4,1,0
10789,10789,1716537470.07,132.09999990463257,7104.446463839746,928.108730124608,07.57.49,43.7731899,-0.044714183,26.2,22.1,19.0475,0.0,3.4156999999999997,,,,,29041.116,3776.130000000001,16336.0,1088.0,510_202405_24_0739_54_0010754,,,4,1,0
10790,10790,1716537470.17,132.20000004768372,7104.446463839746,928.108730124608,07.57.49,43.7731899,-0.044714183,26.2,22.1,19.0475,0.0,3.4156999999999997,,,,,29041.116,3776.130000000001,16336.0,1088.0,510_202405_24_0739_54_0010755,,,4,1,0
10791,10791,1716537470.27,132.29999995231628,7104.446463839746,928.108730124608,07.57.49,43.7731899,-0.044714183,26.2,22.1,19.0475,0.0,3.4156999999999997,,,,,29044.67,3779.6839999999975,16337.0,1087.0,510_202405_24_0739_54_0010756,,,4,1,0
10792,10792,1716537470.37,132.39999985694885,7111.791831510976,935.4540977958376,07.57.50,43.773128783,-0.0447489,26.0,22.1,19.0475,0.0,3.4156999999999997,,,,,29044.67,3779.6839999999975,16337.0,1087.0,510_202405_24_0739_54_0010757,,,4,1,0
10793,10793,1716537470.47,132.5,7111.791831510976,935.4540977958376,07.57.50,43.773128783,-0.0447489,26.0,22.1,19.0475,0.0,3.4156999999999997,,,,,29048.21,3783.2239999999983,16336.0,1083.0,510_202405_24_0739_54_0010758,,,4,1,0
10794,10794,1716537470.57,132.59999990463257,7111.791831510976,935.4540977958376,07.57.50,43.773128783,-0.0447489,26.0,22.1,19.0475,0.0,3.4156999999999997,,,,,29048.21,3783.2239999999983,16336.0,1083.0,510_202405_24_0739_54_0010759,,,4,1,0
10795,10795,1716537470.67,132.70000004768372,7111.791831510976,935.4540977958376,07.57.50,43.773128783,-0.0447489,26.0,22.1,19.0475,0.0,3.4156999999999997,,,,,29051.836,3786.849999999999,16336.0,1108.0,510_202405_24_0739_54_0010760,,,4,1,0
10796,10796,1716537470.77,132.79999995231628,7111.791831510976,935.4540977958376,07.57.50,43.773128783,-0.0447489,26.0,22.1,19.0475,0.0,3.4156999999999997,,,,,29051.836,3786.849999999999,16336.0,1108.0,510_202405_24_0739_54_0010761,,,4,1,0
10797,10797,1716537470.87,132.89999985694885,7111.791831510976,935.4540977958376,07.57.50,43.773128783,-0.0447489,26.0,22.1,19.0475,0.0,3.4156999999999997,,,,,29055.451,3790.465,16335.0,1105.0,510_202405_24_0739_54_0010762,,,4,1,0
10798,10798,1716537470.97,133.0,7111.791831510976,935.4540977958376,07.57.50,43.773128783,-0.0447489,26.0,22.1,19.0475,0.0,3.4156999999999997,,,,,29055.451,3790.465,16335.0,1105.0,510_202405_24_0739_54_0010763,,,4,1,0
10799,10799,1716537471.07,133.09999990463257,7111.791831510976,935.4540977958376,07.57.50,43.773128783,-0.0447489,26.0,22.1,19.0475,0.0,3.4156999999999997,,,,,29059.029,3794.042999999998,16338.0,1094.0,510_202405_24_0739_54_0010764,,,4,1,0
10800,10800,1716537471.17,133.20000004768372,7111.791831510976,935.4540977958376,07.57.50,43.773128783,-0.0447489,26.0,22.1,19.0475,0.0,3.4156999999999997,,,,,29059.029,3794.042999999998,16338.0,1094.0,510_202405_24_0739_54_0010765,,,4,1,0
10801,10801,1716537471.27,133.29999995231628,7111.791831510976,935.4540977958376,07.57.50,43.773128783,-0.0447489,26.0,22.1,19.0475,0.0,3.4156999999999997,,,,,29062.617,3797.6309999999976,16338.0,1097.0,510_202405_24_0739_54_0010766,,,4,1,0
10802,10802,1716537471.37,133.39999985694885,7118.934746560478,942.59701284534,07.57.51,43.773065,-0.044759467,25.5,22.1,19.0475,0.0,3.4156999999999997,,,,,29062.617,3797.6309999999976,16338.0,1097.0,510_202405_24_0739_54_0010767,,,4,1,0
10803,10803,1716537471.47,133.5,7118.934746560478,942.59701284534,07.57.51,43.773065,-0.044759467,25.5,22.1,19.0475,0.0,3.4156999999999997,,,,,29066.2,3801.214,16338.0,1093.0,510_202405_24_0739_54_0010768,,,4,1,0
10804,10804,1716537471.57,133.59999990463257,7118.934746560478,942.59701284534,07.57.51,43.773065,-0.044759467,25.5,22.1,19.0475,0.0,3.4156999999999997,,,,,29066.2,3801.214,16338.0,1093.0,510_202405_24_0739_54_0010769,,,4,1,0
10805,10805,1716537471.67,133.70000004768372,7118.934746560478,942.59701284534,07.57.51,43.773065,-0.044759467,25.5,22.1,19.0475,0.0,3.4156999999999997,,,,,29069.752,3804.766,16338.0,1087.0,510_202405_24_0739_54_0010770,,,4,1,0
10806,10806,1716537471.77,133.79999995231628,7118.934746560478,942.59701284534,07.57.51,43.773065,-0.044759467,25.5,22.1,19.0475,0.0,3.4156999999999997,,,,,29069.752,3804.766,16338.0,1087.0,510_202405_24_0739_54_0010771,,,4,1,0
10807,10807,1716537471.87,133.89999985694885,7118.934746560478,942.59701284534,07.57.51,43.773065,-0.044759467,25.5,22.1,19.0475,0.0,3.4156999999999997,,,,,29073.299,3808.3129999999983,16339.0,1085.0,510_202405_24_0739_54_0010772,,,4,1,0
10808,10808,1716537471.97,134.0,7118.934746560478,942.59701284534,07.57.51,43.773065,-0.044759467,25.5,22.1,19.0475,0.0,3.4156999999999997,,,,,29073.299,3808.3129999999983,16339.0,1085.0,510_202405_24_0739_54_0010773,,,4,1,0
10809,10809,1716537472.07,134.09999990463257,7118.934746560478,942.59701284534,07.57.51,43.773065,-0.044759467,25.5,22.1,19.0475,0.0,3.4156999999999997,,,,,29076.841,3811.855,16339.0,1084.0,510_202405_24_0739_54_0010774,,,4,1,0
10810,10810,1716537472.17,134.20000004768372,7118.934746560478,942.59701284534,07.57.51,43.773065,-0.044759467,25.5,22.1,19.0475,0.0,3.4156999999999997,,,,,29076.841,3811.855,16339.0,1084.0,510_202405_24_0739_54_0010775,,,4,1,0
10811,10811,1716537472.27,134.29999995231628,7118.934746560478,942.59701284534,07.57.51,43.773065,-0.044759467,25.5,22.1,19.0475,0.0,3.4156999999999997,,,,,29080.375,3815.388999999999,16339.0,1081.0,510_202405_24_0739_54_0010776,,,4,1,0
10812,10812,1716537472.37,134.39999985694885,7125.675209928702,949.3374762135644,07.57.52,43.773005083,-0.044746733,24.7,22.1,19.0475,0.0,3.4156999999999997,,,,,29080.375,3815.388999999999,16339.0,1081.0,510_202405_24_0739_54_0010777,,,4,1,0
10813,10813,1716537472.47,134.5,7125.675209928702,949.3374762135644,07.57.52,43.773005083,-0.044746733,24.7,22.1,19.0475,0.0,3.4156999999999997,,,,,29083.913,3818.927,16339.0,1082.0,510_202405_24_0739_54_0010778,,,4,1,0
10814,10814,1716537472.57,134.59999990463257,7125.675209928702,949.3374762135644,07.57.52,43.773005083,-0.044746733,24.7,22.1,19.0475,0.0,3.4156999999999997,,,,,29083.913,3818.927,16339.0,1082.0,510_202405_24_0739_54_0010779,,,4,1,0
10815,10815,1716537472.67,134.70000004768372,7125.675209928702,949.3374762135644,07.57.52,43.773005083,-0.044746733,24.7,22.1,19.0475,0.0,3.4156999999999997,,,,,29087.518,3822.5319999999992,16340.0,1102.0,510_202405_24_0739_54_0010780,,,4,1,0
10816,10816,1716537472.77,134.79999995231628,7125.675209928702,949.3374762135644,07.57.52,43.773005083,-0.044746733,24.7,22.1,19.0475,0.0,3.4156999999999997,,,,,29087.518,3822.5319999999992,16340.0,1102.0,510_202405_24_0739_54_0010781,,,4,1,0
10817,10817,1716537472.87,134.89999985694885,7125.675209928702,949.3374762135644,07.57.52,43.773005083,-0.044746733,24.7,22.1,19.0475,0.0,3.4156999999999997,,,,,29091.16,3826.173999999999,16340.0,1114.0,510_202405_24_0739_54_0010782,,,4,1,0
10818,10818,1716537472.97,135.0,7125.675209928702,949.3374762135644,07.57.52,43.773005083,-0.044746733,24.7,22.1,19.0475,0.0,3.4156999999999997,,,,,29091.16,3826.173999999999,16340.0,1114.0,510_202405_24_0739_54_0010783,,,4,1,0
10819,10819,1716537473.07,135.09999990463257,7125.675209928702,949.3374762135644,07.57.52,43.773005083,-0.044746733,24.7,22.1,19.0475,0.0,3.4156999999999997,,,,,29094.798,3829.811999999998,16340.0,1113.0,510_202405_24_0739_54_0010784,,,4,1,0
10820,10820,1716537473.17,135.20000004768372,7125.675209928702,949.3374762135644,07.57.52,43.773005083,-0.044746733,24.7,22.1,19.0475,0.0,3.4156999999999997,,,,,29094.798,3829.811999999998,16340.0,1113.0,510_202405_24_0739_54_0010785,,,4,1,0
10821,10821,1716537473.27,135.29999995231628,7125.675209928702,949.3374762135644,07.57.52,43.773005083,-0.044746733,24.7,22.1,19.0475,0.0,3.4156999999999997,,,,,29098.432,3833.446,16339.0,1112.0,510_202405_24_0739_54_0010786,,,4,1,0
10822,10822,1716537473.37,135.39999985694885,7132.335830321311,955.998096606173,07.57.53,43.7729501,-0.044713817,24.3,22.1,19.0475,0.0,3.4156999999999997,,,,,29098.432,3833.446,16339.0,1112.0,510_202405_24_0739_54_0010787,,,4,1,0
10823,10823,1716537473.47,135.5,7132.335830321311,955.998096606173,07.57.53,43.7729501,-0.044713817,24.3,22.1,19.0475,0.0,3.4156999999999997,,,,,29102.057,3837.071,16339.0,1109.0,510_202405_24_0739_54_0010788,,,4,1,0
10824,10824,1716537473.57,135.59999990463257,7132.335830321311,955.998096606173,07.57.53,43.7729501,-0.044713817,24.3,22.1,19.0475,0.0,3.4156999999999997,,,,,29102.057,3837.071,16339.0,1109.0,510_202405_24_0739_54_0010789,,,4,1,0
10825,10825,1716537473.67,135.70000004768372,7132.335830321311,955.998096606173,07.57.53,43.7729501,-0.044713817,24.3,22.1,19.0475,0.0,3.4156999999999997,,,,,29105.666,3840.68,16341.0,1110.0,510_202405_24_0739_54_0010790,,,4,1,0
10826,10826,1716537473.77,135.79999995231628,7132.335830321311,955.998096606173,07.57.53,43.7729501,-0.044713817,24.3,22.1,19.0475,0.0,3.4156999999999997,,,,,29105.666,3840.68,16341.0,1110.0,510_202405_24_0739_54_0010791,,,4,1,0
10827,10827,1716537473.87,135.89999985694885,7132.335830321311,955.998096606173,07.57.53,43.7729501,-0.044713817,24.3,22.1,19.0475,0.0,3.4156999999999997,,,,,29109.302,3844.315999999999,16341.0,1111.0,510_202405_24_0739_54_0010792,,,4,1,0
10828,10828,1716537473.97,136.0,7132.335830321311,955.998096606173,07.57.53,43.7729501,-0.044713817,24.3,22.1,19.0475,0.0,3.4156999999999997,,,,,29109.302,3844.315999999999,16341.0,1111.0,510_202405_24_0739_54_0010793,,,4,1,0
10829,10829,1716537474.07,136.09999990463257,7132.335830321311,955.998096606173,07.57.53,43.7729501,-0.044713817,24.3,22.1,19.0475,0.0,3.4156999999999997,,,,,29112.934,3847.948,16341.0,1110.0,510_202405_24_0739_54_0010794,,,4,1,0
10830,10830,1716537474.17,136.20000004768372,7132.335830321311,955.998096606173,07.57.53,43.7729501,-0.044713817,24.3,22.1,19.0475,0.0,3.4156999999999997,,,,,29112.934,3847.948,16341.0,1110.0,510_202405_24_0739_54_0010795,,,4,1,0
10831,10831,1716537474.27,136.29999995231628,7132.335830321311,955.998096606173,07.57.53,43.7729501,-0.044713817,24.3,22.1,19.0475,0.0,3.4156999999999997,,,,,29116.568,3851.5819999999994,16341.0,1112.0,510_202405_24_0739_54_0010796,,,4,1,0
10832,10832,1716537474.37,136.39999985694885,7139.04685396189,962.7091202467518,07.57.54,43.772902433,-0.04466255,23.9,22.1,19.0475,0.0,3.4156999999999997,,,,,29116.568,3851.5819999999994,16341.0,1112.0,510_202405_24_0739_54_0010797,,,4,1,0
10833,10833,1716537474.47,136.5,7139.04685396189,962.7091202467518,07.57.54,43.772902433,-0.04466255,23.9,22.1,19.0475,0.0,3.4156999999999997,,,,,29120.198,3855.212,16340.0,1109.0,510_202405_24_0739_54_0010798,,,4,1,0
10834,10834,1716537474.57,136.59999990463257,7139.04685396189,962.7091202467518,07.57.54,43.772902433,-0.04466255,23.9,22.1,19.0475,0.0,3.4156999999999997,,,,,29120.198,3855.212,16340.0,1109.0,510_202405_24_0739_54_0010799,,,4,1,0
